recipient_id,name,all_names,ein,city,state,zip,irc_section,first_fy,last_fy,years,n_rows,total_cash,metrics_company,metrics_programs,metrics_industry,metrics_match_score,metrics_commit_total,metrics_jobs_retained_max,metrics_jobs_created_sum,metrics_months
EIN:262786046,UPDOX LLC,UPDOX LLC,262786046,DUBLIN,OH,43017,,2021,2021,2021,1,150000,Updox LLC,Workforce Grant,IT,1.00,150000,92,45,2020-Apr
EIN:208104524,USA VINYL LLC,USA VINYL LLC,208104524,GROVEPORT,OH,43125,,2021,2021,2021,1,150000,,,,,,,,
EIN:842782969,ALENE POLLEN LLC,ALENE POLLEN LLC,842782969,MILFORD,NH,03055,,2022,2022,2022,1,150000,"Alene Pollen, LLC",Economic Development Grant,Advanced Manufacturing,1.00,150000,176,58,2020-Apr
EIN:222784124,CENTOR INC,CENTOR INC,222784124,MILLERSBURG,OH,44654,,2022,2022,2022,1,150000,"Centor, Inc.",Workforce Grant,Healthcare,1.00,150000,205,46,2021-Jun
EIN:341044431,COASTAL PET PRODUCTS INC,COASTAL PET PRODUCTS INC,341044431,ALLIANCE,OH,44601,,2022,2022,2022,1,150000,"Coastal Pet Products, Inc.",Workforce Grant,Advanced Manufacturing,1.00,150000,450,74,2021-Mar
EIN:861365263,GREEN MEADOWS PAPER COMPANY,GREEN MEADOWS PAPER COMPANY,861365263,MASSILLON,OH,44647,,2022,2022,2022,1,150000,Green Meadows Paper Company,Workforce Grant,Advanced Manufacturing,1.00,150000,63,65,2021-Aug
EIN:860802110,INTERNATIONAL TECHNICAL COATINGS INC,INTERNATIONAL TECHNICAL COATINGS INC,860802110,COLUMBUS,OH,43207,,2022,2022,2022,1,150000,"International Technical Coatings, Inc.",Economic Development Grant,Advanced,1.00,150000,165,67,2021-Sep
EIN:341778077,REVENUE ASSISTANCE CORPORATION,REVENUE ASSISTANCE CORPORATION,341778077,CLEVELAND,OH,44114,,2022,2023,2022 2023,2,150000,Revenue Assistance Corporation,Workforce Grant,Healthcare,1.00,150000,297,156,2021-Mar
EIN:272293444,CHEER PACK NORTH AMERICA LLC,CHEER PACK NORTH AMERICA LLC,272293444,WEST BRIDGEWATER,MA,02379,,2023,2023,2023,1,150000,,,,,,,,
EIN:873928846,ENDLESS DISCOVERY HOLDINGS LLC,ENDLESS DISCOVERY HOLDINGS LLC,873928846,CHARDON,OH,44024,,2023,2023,2023,1,150000,,,,,,,,
EIN:340471740,PRINCE & IZANT LLC,PRINCE & IZANT LLC,340471740,CLEVELAND,OH,44130,,2023,2023,2023,1,150000,The Prince & Izant Company,Economic Development Grant,Advanced Manufacturing,1.00,150000,104,21,2020-Nov
EIN:205345851,RAVAGO AMERICAS LLC,RAVAGO AMERICAS LLC,205345851,ORLANDO,FL,32803,,2023,2023,2023,1,150000,Ravago Americas LLC,Economic Development Grant,Energy and Chemicals,1.00,150000,35,40,2019-May
EIN:851804991,STARSTONE US INTERMEDIARIES INC,STARSTONE US INTERMEDIARIES INC,851804991,COLUMBIA,SC,29223,,2023,2023,2023,1,150000,"StarStone US Intermediaries, Inc.",Economic Development Grant,Financial Services,1.00,150000,12,40,2021-Sep
EIN:462990322,XCESS LIMITED,XCESS LIMITED,462990322,WOOSTER,OH,44691,,2023,2023,2023,1,150000,Xcess Limited,Economic Development Grant,Logistics and Distribution,1.00,150000,40,125,2019-Jan
EIN:260013885,BROCK AIR PRODUCTS INC,BROCK AIR PRODUCTS INC,260013885,TROY,MI,45373,,2024,2024,2024,1,150000,"Brock Air Products, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,150000,78,120,2023-Jul
EIN:814442785,DIGITAL ROOM LLC,DIGITAL ROOM LLC,814442785,VAN NUYS,CA,91406,,2024,2024,2024,1,150000,Digital Room LLC,Economic Development Grant,Advanced Manufacturing,1.00,150000,111,60,2021-Mar
EIN:452676797,GVS FILTRATION INC,GVS FILTRATION INC,452676797,FINDLAY,OH,45840,,2024,2024,2024,1,150000,GVS Filtration Inc.,Revitalization Grant,Automotive,1.00,500000,0,150,2023-Jun
EIN:250542520,KRAFT HEINZ FOODS COMPANY,KRAFT HEINZ FOODS COMPANY,250542520,GLENVIEW,IL,60025,,2024,2024,2024,1,150000,Kraft Heinz Foods Company (LLC),Workforce Grant,Food and,1.00,150000,337,20,2021-Sep
EIN:873879236,LIQUID MANUFACTURING SOLUTIONS,LIQUID MANUFACTURING SOLUTIONS,873879236,FRANKLIN,TN,45005,,2024,2024,2024,1,150000,"Liquid Manufacturing Solutions, LLC",Economic Development Grant,Food and Agribusiness,1.00,150000,36,29,2023-Jul
EIN:314190600,THE GLOCKNER CHEVROLET COMPANY,THE GLOCKNER CHEVROLET COMPANY,314190600,PORTSMOUTH,OH,45662,,2024,2024,2024,1,150000,The Glockner Chevrolet Company,Revitalization Grant,Other,1.00,150000,35,2,2022-Jul
EIN:352022237,WELCH PACKAGING GROUP INC,WELCH PACKAGING GROUP INC,352022237,ELKHART,IN,46516,,2024,2024,2024,1,150000,Welch Packaging Group,Economic Development Grant,Advanced Manufacturing,1.00,150000,0,50,2024-Mar
EIN:222379300,WILSON SPORTING GOODS COMPANY,WILSON SPORTING GOODS COMPANY,222379300,ADA,OH,45810,,2024,2024,2024,1,150000,Wilson Sporting Goods Co.,Economic Development Grant,Advanced Manufacturing,1.00,150000,142,30,2023-Jul
EIN:300869183,TPAM INC,TPAM INC,300869183,TOLEDO,OH,43611,,2019,2020,2019 2020,2,149619,TPAM INC.,Economic Development Grant,Advanced Manufacturing,1.00,560000,65,146,2018-Sep 2023-Aug 2024-Nov
EIN:383697656,Miami Valley Manufacturing & Assembly Inc,Miami Valley Manufacturing & Assembly Inc,383697656,Dayton,OH,45431,,2016,2016,2016,1,145907,,,,,,,,
EIN:202105810,OEDA,OEDA,202105810,COLUMBUS,OH,43215,501(C)(6),2020,2020,2020,1,145350,,,,,,,,
EIN:261520180,VAM USA LLC,VAM USA LLC,261520180,Youngstown,OH,44510,,2016,2016,2016,1,145217,"VAM USA, LLC",Revitalization Grant,Advanced Mfg.,1.00,300000,12,71,2015-Feb
EIN:844863234,TEXTUM OPCO LLC,TEXTUM OPCO LLC,844863234,BELMONT,NC,28012,,2024,2024,2024,1,142892,"Textum OPCO, LLC",Economic Development Grant,Advanced Manufacturing,1.00,145000,3,22,2022-May
EIN:346000504,City of Canton,City of Canton,346000504,Canton,OH,44702,,2018,2018,2018,1,142480,City of Canton,Revitalization Grant Phase II,Advanced Manufacturing,1.00,148215,,,2016-Mar
EIN:813538518,Alcott Holdings LLC,Alcott Holdings LLC,813538518,London,OH,43140,,2017,2017,2017,1,140816,Alcott Holdings LLC,Revitalization Grant Phase II,Logistics and Distribution,1.00,145500,,0,2016-Dec
NAME:development solutions,DEVELOPMENT SOLUTIONS,DEVELOPMENT SOLUTIONS,,NEW RIEGEL,OH,44853,,2024,2024,2024,1,140580,,,,,,,,
EIN:341126813,APOLLO CAREER CENTER,APOLLO CAREER CENTER,341126813,LIMA,OH,45806,,2020,2020,2020,1,140000,,,,,,,,
EIN:341468011,Daniel's Amish Collection LLC,Daniel's Amish Collection LLC,341468011,Killbuck,OH,44637,,2018,2018,2018,1,139347,"Daniel’s Amish Collection, LLC",Revitalization Grant,Advanced Manufacturing,1.00,140000,150,25,2016-Oct
EIN:473019794,CHARTER NEXT GENERATION INC,CHARTER NEXT GENERATION INC,473019794,MILTON,WI,53563,,2023,2023,2023,1,138456,"Charter Next Generation, Inc.",Workforce Grant,Advanced Manufacturing,1.00,800000,1236,425,2022-Feb 2025-Mar
EIN:133934027,PCS Nitrogen Ohio L P,PCS Nitrogen Ohio L P,133934027,Lima,OH,45804,,2017,2017,2017,1,137500,"PCS Nitrogen Ohio, L.P.",Economic Development Grant,Energy and Chemicals,1.00,1200000,177,20,2024-Mar
EIN:310843022,Tri-Rivers Career Center or Center for Adult Educa,Tri-Rivers Career Center or Center for Adult Educa,310843022,Marion,OH,43302,,2018,2018,2018,1,137000,,,,,,,,
EIN:341412951,DEFORD BUILDING LLC,DEFORD BUILDING LLC,341412951,OTTAWA,OH,45875,,2024,2024,2024,1,136775,,,,,,,,
EIN:454001073,ContactUS LLC,ContactUS LLC,454001073,Columbus,OH,43026,,2015,2015,2015,1,135000,,,,,,,,
EIN:340690321,The Malish Corporation,The Malish Corporation,340690321,Willoughby,OH,44094,,2016,2018,2016 2018,2,134640,The Malish Corporation,Revitalization Grant; Revitalization Grant Phase II; Revitalization Loan,Advanced Manufacturing,1.00,1134640,105,30,2016-Jul 2016-May 2017-Jul
EIN:831623694,PIXELLE SPECIALTY SOLUTIONS LLC,PIXELLE SPECIALTY SOLUTIONS LLC,831623694,SPRING GROVE,PA,17362,,2023,2023,2023,1,133645,Pixelle Specialty Solutions LLC,Workforce Grant,Advanced Manufacturing,1.00,250000,993,52,2022-Aug
EIN:473900155,KEYSTONE TAILORED MANUFACTURING LLC,KEYSTONE TAILORED MANUFACTURING LLC | Keystone Tailored Manufacturing LLC,473900155,BROOKLYN,OH,44144,,2016,2019,2016 2019,2,131911,"Keystone Tailored Manufacturing, LLC",Economic Development Grant,Advanced Manufacturing,1.00,420000,150,20,2015-Jun
EIN:760428239,EMERSON PROCESS MANAGEMENT VALVE AUTOMATION INC,EMERSON PROCESS MANAGEMENT VALVE AUTOMATION INC,760428239,ONTARIO,OH,44906,,2020,2020,2020,1,130000,Emerson Process Management Valve AutomationAdvanced,Economic Development Grant,Manufacturing,0.67,130000,174,20,2020-Jan
EIN:362999270,ENERGIZER AUTO INC,ENERGIZER AUTO INC,362999270,DAYTON,OH,45377,,2021,2021,2021,1,130000,,,,,,,,
EIN:844955156,FOUNDATION MILWORK AND STONE LLC,FOUNDATION MILWORK AND STONE LLC,844955156,COLUMBUS,OH,43228,,2023,2023,2023,1,130000,,,,,,,,
EIN:842617419,ECCOZH2O LLC,ECCOZH2O LLC,842617419,WILLOUGHBY HILLS,OH,44092,,2023,2023,2023,1,129573,"ECCOzH2O, LLC",Revitalization Grant Phase II,Advanced Manufacturing,1.00,162100,0,0,2020-Oct
EIN:341146218,VANTAGE CAREER CENTER,VANTAGE CAREER CENTER,341146218,VAN WERT,OH,45891,,2020,2020,2020,1,126640,,,,,,,,
EIN:854364273,1865 LLC,1865 LLC,854364273,COLUMBUS,OH,43203,,2024,2024,2024,1,125709,"1865, LLC",Inclusion Grant,Financial Services,1.00,150000,5,13,2022-Dec
EIN:473582799,MARK ONE MANUFACTURING LTD,MARK ONE MANUFACTURING LTD,473582799,MINSTER,OH,45865,,2022,2022,2022,1,125088,"Mark One Manufacturing, LTD.",Economic Development Grant,Advanced,1.00,500000,45,90,2021-Apr
EIN:130872805,International Paper Company,International Paper Company,130872805,Kenton,OH,43326,,2016,2016,2016,1,125000,,,,,,,,
EIN:990365994,Klarna Inc,Klarna Inc,990365994,Columbus,OH,43215,,2017,2017,2017,1,125000,,,,,,,,
EIN:262024381,Clinical Management Consultants Inc,Clinical Management Consultants Inc,262024381,Cleveland,OH,44113,,2018,2018,2018,1,125000,Clinical Management Consultants Inc.,Economic Development Grant,I n f ormation Services and Software,1.00,125000,14,20,2017-Apr
EIN:814549773,WF MANUFACTURING LTD,WF MANUFACTURING LTD,814549773,WADSWORTH,OH,44281,,2019,2019,2019,1,125000,"WF Manufacturing, Ltd.",Revitalization Grant,Advanced Manufacturing,1.00,125000,1,30,2018-Mar
EIN:341646871,OMNI SYSTEMS INC,OMNI SYSTEMS INC,341646871,MAYFIELD,OH,44143,,2020,2020,2020,1,125000,"OMNI Systems, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,125000,135,45,2019-Aug
EIN:311655295,PACIFIC MANUFACTURING OHIO INC,PACIFIC MANUFACTURING OHIO INC,311655295,FAIRFIELD,OH,45011,,2020,2020,2020,1,125000,"Pacific Manufacturing Ohio, Inc.",Economic Development Grant,Automotive,1.00,725000,890,158,2016-Aug 2025-Jan
EIN:841914949,WATKINS ROAD LLC,WATKINS ROAD LLC,841914949,SANDY SPRINGS,GA,30350,,2020,2020,2020,1,125000,,,,,,,,
EIN:341290571,CAST NYLONS CO LTD,CAST NYLONS CO LTD,341290571,WILLOUGHBY,OH,44094,,2021,2021,2021,1,125000,"Cast Nylons Co., Ltd.",Revitalization Grant,Advanced Manufacturing,1.00,125000,118,20,2020-Nov
EIN:310997825,STEED HAMMOND PAUL INC,STEED HAMMOND PAUL INC,310997825,CINCINNATI,OH,45202,,2021,2021,2021,1,125000,"Steed Hammond Paul, Inc.",Economic Development Grant,Other,1.00,125000,52,30,2017-Nov
EIN:815387175,TEST-FUCHS CORPORATION,TEST-FUCHS CORPORATION,815387175,INDEPENDENCE,OH,44131,,2021,2021,2021,1,125000,Test-Fuchs Corporation,Economic Development Grant,Aerospace and Aviation,1.00,125000,6,29,2018-Feb
EIN:310287650,THE LOUIS G FREEMAN COMPANY LLC,THE LOUIS G FREEMAN COMPANY LLC,310287650,FREMONT,OH,43420,,2021,2021,2021,1,125000,"The Louis G. Freeman Company, LLC",Economic Development Grant,Advanced Manufacturing,1.00,125000,68,29,2020-Aug
EIN:421769430,MATSU OHIO,MATSU OHIO | MATSU OHIO INC,421769430,EDGERTON,OH,43517,,2022,2023,2022 2023,2,125000,"Matsu Ohio, Inc.",Workforce Grant,Automotive,1.00,125000,176,104,2021-May
EIN:340673444,RW BECKETT CORPORATION,RW BECKETT CORPORATION,340673444,NORTH RIDGEVILLE,OH,44039,,2022,2022,2022,1,125000,,,,,,,,
EIN:273187193,ATLANTIC EMERGENCY SOLUTIONS,ATLANTIC EMERGENCY SOLUTIONS,273187193,YORKTOWN,VA,23692,,2023,2023,2023,1,125000,"Atlantic Emergency Solutions, Inc.",Economic Development Grant,Automotive,1.00,125000,18,17,2022-May
EIN:201626973,PLIBRICO COMPANY LLC,PLIBRICO COMPANY LLC,201626973,NORTHBROOK,IL,60062,,2023,2023,2023,1,125000,"Plibrico Company, LLC",Economic Development Grant,Advanced Manufacturing,1.00,125000,16,4,2022-Mar
EIN:843192180,EVOLVE SOLUTIONS LLC,EVOLVE SOLUTIONS LLC,843192180,STURTEVANT,WI,53177,,2024,2024,2024,1,125000,"Evolve Solutions, LLC",Economic Development Grant,Automotive,1.00,125000,25,30,2022-Apr
EIN:455115834,ART TECHNOLOGIES LLC,ART TECHNOLOGIES LLC,455115834,FAIRFIELD,OH,45015,,2022,2023,2022 2023,2,124042,"Art Technologies, LLC",Growth Fund Loan,Automotive,1.00,800000,37,15,2023-Jan
EIN:861564797,PLATINUM RECOVERY LLC,PLATINUM RECOVERY LLC,861564797,WILLOUGHBY,OH,44094,,2023,2024,2023 2024,2,124000,,,,,,,,
EIN:311239446,JEFFERSON INDUSTRIES CORPORATION,JEFFERSON INDUSTRIES CORPORATION,311239446,WEST JEFFERSON,OH,43162,,2022,2022,2022,1,122873,Jefferson Industries Corporation,Workforce Grant,Automotive,1.00,200000,648,150,2019-Oct
EIN:841923636,GRAF CUSTOM LOGISTICS LLC,GRAF CUSTOM LOGISTICS LLC,841923636,PORTSMOUTH,OH,45662,,2022,2022,2022,1,122625,,,,,,,,
EIN:854368179,GEST STREET DISTRIBUTIONS LLC,GEST STREET DISTRIBUTIONS LLC,854368179,CINCINNATI,OH,45204,,2023,2023,2023,1,122601,,,,,,,,
EIN:873225116,SOCIETY BRANDS OF OHIO INC,SOCIETY BRANDS OF OHIO INC,873225116,CANTON,OH,44708,,2024,2024,2024,1,120600,"Society Brands of Ohio, Inc.",Economic Development Grant,Logistics and Distribution,1.00,300000,1,70,2023-Oct
EIN:630944385,CFD RESEARCH CORPORATION,CFD RESEARCH CORPORATION,630944385,HUNTSVILLE,AL,35824,,2024,2024,2024,1,120196,CFD Research Corporation,Economic Development Grant,Aerospace and Aviation,1.00,200000,12,78,2023-Jul
EIN:274462942,IRONHAWK INDUSTRIAL DISTRIBUTION LLC,IRONHAWK INDUSTRIAL DISTRIBUTION LLC,274462942,EUCLID,OH,44117,,2021,2021,2021,1,120065,Ironhawk Industrial Distribution LLC,Revitalization Grant,Advanced Manufacturing,1.00,200000,6,31,2020-Aug
EIN:760356084,TEIKOKU USA INC,TEIKOKU USA INC,760356084,MARIETTA,OH,45750,,2019,2019,2019,1,120000,Teikoku USA Inc.,Revitalization Grant,Manufacturing,1.00,120000,20,0,2018-Oct
EIN:310682235,WILLIAM R HAGUE INC,WILLIAM R HAGUE INC,310682235,GROVEPORT,OH,43125,,2020,2020,2020,1,120000,"William R. Hague, Inc.",Workforce Grant,Other,1.00,120000,121,70,2018-Jul
EIN:300389878,PLEASANT VALLEY TEARDROP TRAILERS LLC,PLEASANT VALLEY TEARDROP TRAILERS LLC,300389878,SUGARCREEK,OH,44681,,2023,2023,2023,1,120000,"Pleasant Valley Teardrop Trailers, LLC",Growth Fund Loan; Workforce Grant,Automotive,1.00,1120000,165,78,2017-May 2021-Aug
EIN:270176680,Maumee Assembly & Stamping LLC,Maumee Assembly & Stamping LLC,270176680,Maumee,OH,43537,,2018,2018,2018,1,119929,"Maumee Assembly & Stamping, LLC",Economic Development Grant,Automotive,1.00,120000,133,50,2017-Jan
EIN:251487618,Peerless-Winsmith Inc,Peerless-Winsmith Inc,251487618,Warren,OH,44485,,2017,2017,2017,1,119863,,,,,,,,
EIN:263039980,WAGENBRENNER DEVELOPMENT INC,WAGENBRENNER DEVELOPMENT INC,263039980,COLUMBUS,OH,43215,,2020,2020,2020,1,119256,,,,,,,,
EIN:311269601,TRI-COUNTY RURAL WATER AND SEWER DISTRICT,TRI-COUNTY RURAL WATER AND SEWER DISTRICT | Tri-County Rural Water and Sewer District,311269601,WATERFORD,OH,45786,,2015,2019,2015 2019,2,119000,,,,,,,,
EIN:823959668,AMERICAN HEAVY PLATE SOLUTION,AMERICAN HEAVY PLATE SOLUTION | AMERICAN HEAVY PLATE SOLUTIONS LLC,823959668,CLARINGTON,OH,43915,,2022,2024,2022 2024,2,115000,"American Heavy Plate Solutions, LLC",Economic Development Grant; Revitalization Grant; Unknown: Inclusi on,Advanced Manufacturing,0.60,215000,153,33,2021-Apr 2023-Jan 2024-Apr
EIN:203319511,FACILITYSOURCE LLC,FACILITYSOURCE LLC | FacilitySource LLC,203319511,COLUMBUS,OH,43235,,2018,2019,2018 2019,2,114095,"FacilitySource, LLC",Workforce Grant,Information Services and Software,1.00,400000,323,272,2017-Oct
EIN:851418989,INFINITY LABS LLC,INFINITY LABS LLC,851418989,XENIA,OH,45385,,2024,2024,2024,1,113780,,,,,,,,
EIN:822889106,RAYCO MANUFACTURING LLC,RAYCO MANUFACTURING LLC,822889106,WOOSTER,OH,44691,,2019,2020,2019 2020,2,112025,"Rayco Manufacturing, LLC",Workforce Grant,Advanced Manufacturing,1.00,100000,155,50,2018-Feb
EIN:260422372,WILLOWTREE LLC,WILLOWTREE LLC,260422372,CHARLOTTESVILLE,VA,22902,,2021,2023,2021 2022 2023,3,109682,,,,,,,,
EIN:341839929,MOMENTIVE PERFORMANCE MATERIALS QUARTZ INC,MOMENTIVE PERFORMANCE MATERIALS QUARTZ INC,341839929,STRONGSVILLE,OH,44149,,2024,2024,2024,1,107900,"Momentive Performance Materials Quartz, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,150000,445,97,2023-Jul
EIN:260869685,RESONETICS LLC,RESONETICS LLC,260869685,KETTERING,OH,45420,,2022,2022,2022,1,106575,"Resonetics, LLC",Economic Development Grant,Healthcare,1.00,300000,150,95,2021-Jul
EIN:264214574,Airborne Maintenance and Engineering Services Inc,Airborne Maintenance and Engineering Services Inc,264214574,Wilmington,OH,45177,,2018,2018,2018,1,106186,"Airborne Maintenance and Engineering Services, Inc.",Workforce Grant,Advanced Manufacturing,1.00,315000,644,100,2016-May
EIN:464864574,PROFUSION INDUSTRIES LLC,PROFUSION INDUSTRIES LLC,464864574,MARIETTA,OH,45750,,2022,2022,2022,1,102206,"Profusion Industries, LLC",Economic Development Grant,Advanced,1.00,250000,117,19,2021-Apr
EIN:462190696,VANTAGE POINT LOGISTICS LLC,VANTAGE POINT LOGISTICS LLC,462190696,COLUMBUS,OH,43229,,2020,2020,2020,1,100614,"Vantage Point Logistics, Inc.",Workforce Grant,IT,1.00,300000,30,80,2019-Sep
EIN:472197022,Round Box Management LLC,Round Box Management LLC,472197022,Massillon,OH,44646,,2018,2018,2018,1,100589,"Round Box Management, LLC",Revitalization Grant Phase II,Other,1.00,110832,0,0,2017-Feb
EIN:470691259,AdaletScott Fetzer Company,AdaletScott Fetzer Company,470691259,Cleveland,OH,44135,,2015,2015,2015,1,100000,,,,,,,,
EIN:316000175,City of Dayton Department of Aviation,City of Dayton Department of Aviation,316000175,Dayton,OH,45402,,2015,2015,2015,1,100000,,,,,,,,
EIN:753060494,lululemon athletica,lululemon athletica,753060494,Groveport,OH,43125,,2015,2015,2015,1,100000,,,,,,,,
EIN:341918788,Trans-Foam Inc,Trans-Foam Inc,341918788,Tallmadge,OH,44278,,2015,2015,2015,1,100000,,,,,,,,
EIN:463761164,xperion E & E USA LLC,xperion E & E USA LLC,463761164,Heath,OH,43056,,2015,2015,2015,1,100000,,,,,,,,
EIN:453507457,Gwynnie Bee Inc,Gwynnie Bee Inc,453507457,Long Island City,NY,11105,,2015,2015,2015,1,100000,,,,,,,,
EIN:541923952,Acumen Solutions Inc,Acumen Solutions Inc,541923952,Mc Lean,VA,22102,,2016,2016,2016,1,100000,,,,,,,,
EIN:262828128,Express Inc,Express Inc,262828128,Columbus,OH,43230,,2016,2016,2016,1,100000,"Express, Inc.",Workforce Grant,Other,1.00,100000,757,30,2015-Oct
EIN:341134243,Major Metals Company,Major Metals Company,341134243,Mansfield,OH,44904,,2016,2016,2016,1,100000,Major Metals Company,Economic Development Grant,Advanced Manufacturing,1.00,100000,52,18,2015-Sep
EIN:204212631,Sekisui Plastics USA Inc,Sekisui Plastics USA Inc,204212631,Mount Pleasant,TN,38474,,2016,2016,2016,1,100000,"Sekisui Plastics USA, Inc.",Economic Development Grant,Automotive,1.00,100000,,50,2015-Mar
EIN:421772220,SRI Ohio Inc,SRI Ohio Inc,421772220,Lancaster,OH,43130,,2016,2016,2016,1,100000,"SRI Ohio, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,100000,73,50,2015-Aug
EIN:133744485,Valeo North America Inc,Valeo North America Inc,133744485,East Liberty,OH,43319,,2016,2016,2016,1,100000,,,,,,,,
EIN:020537099,WINESBURG CHAIR COMPANY LTD,WINESBURG CHAIR COMPANY LTD | Winesburg Chair Company LTD,020537099,DUNDEE,OH,44624,,2016,2023,2016 2023,2,100000,"Winesburg Chair Company, LTD.",Economic Development Grant; Workforce Grant,Advanced,1.00,100000,162,75,2015-Aug 2021-Sep
EIN:341929504,Bibbo Properties Ltd,Bibbo Properties Ltd,341929504,Valley View,OH,44125,,2017,2017,2017,1,100000,,,,,,,,
EIN:133916524,FlightSafety International Inc,FlightSafety International Inc,133916524,Columbus,OH,43219,,2017,2017,2017,1,100000,FlightSafety International Inc.,Economic Development Grant; Workforce Grant,Aerospace and Aviation,1.00,700000,287,148,2022-Feb 2025-Jan
EIN:383825650,Miba Energy Holding LLC,Miba Energy Holding LLC,383825650,McConnelsville,OH,43756,,2017,2017,2017,1,100000,,,,,,,,
EIN:311014212,MPW Industrial Services Inc,MPW Industrial Services Inc,311014212,Hebron,OH,43025,,2017,2017,2017,1,100000,"MPW Industrial Services Group, Inc.",Economic Development Grant,Advanced Manufacturing,0.75,75000,316,32,2022-Feb
EIN:462903016,Precision Products Group Inc,Precision Products Group Inc,462903016,Apple Creek,OH,44606,,2017,2017,2017,1,100000,"Precision Products Group, Inc.",Workforce Grant,Advanced Manufacturing,1.00,100000,40,25,2015-Jun
EIN:812288733,Scannell Properties #277 LLC,Scannell Properties #277 LLC,812288733,Indianapolis,IN,46240,,2017,2017,2017,1,100000,,,,,,,,
EIN:340564691,Superior Dairy Inc,Superior Dairy Inc,340564691,Canton,OH,44706,,2017,2017,2017,1,100000,"Superior Dairy, Inc.",Economic Development Grant,Food and Agribusiness,1.00,1400000,313,123,2020-Mar
EIN:311119067,TNT Equipment Company,TNT Equipment Company,311119067,Somerset,OH,43783,,2017,2018,2017 2018,2,100000,,,,,,,,
EIN:340697598,The Sanson Company,The Sanson Company,340697598,Cleveland,OH,44115,,2017,2017,2017,1,100000,The Sanson Company,Revitalization Grant,Food Processing,1.00,100000,153,15,2016-Jul
EIN:341108705,Uni-Grip Inc,Uni-Grip Inc,341108705,Upper Sandusky,OH,43351,,2017,2017,2017,1,100000,Uni-Grip Inc.,Economic Development Grant; Inclusion Grant,Advanced Manufacturing,1.00,150000,75,28,2017-Apr 2026-Apr
EIN:474320975,BREWDOG COLUMBUS LLC,BREWDOG COLUMBUS LLC | BrewDog USA Inc,474320975,CANAL WINDCHESTER,OH,43110,,2018,2019,2018 2019,2,100000,,,,,,,,
EIN:453810227,Detroit Manufacturing Systems Toledo and Non-Autom,Detroit Manufacturing Systems Toledo and Non-Autom,453810227,Toledo,OH,43610,,2018,2018,2018,1,100000,"Detroit Manufacturing Systems Toledo and Non-Automotive, LLC",Growth Fund Loan; Workforce Grant,Automotive,0.71,1600000,12,221,2018-Jan 2020-Apr
