recipient_id,name,ein,city,state,irc_section,total_cash,n_rows,years,recipient_class_auto,edgar_cik,edgar_name,edgar_name_match,edgar_state_inc,edgar_hq_state,f5500_participants_2015,f5500_participants_2019,f5500_participants_2023,f5500_sponsor,f5500_sponsor_state,metrics_company,metrics_programs,metrics_jobs_retained_max,metrics_industry,metrics_commit_total,recipient_class,parent,parent_hq_state,hq_source,emp_bucket,emp_source,emp_asof,confidence,founded_in_ohio,notes
EIN:954015700,SHIN-ETSU SILICONES OF AMERICA INC,954015700,AKRON,OH,,250000,2,2019 2020,business,,,,,,209,228,311,"SHIN-ETSU SILICONES OF AMERICA, INC.",OH,"Shin-Etsu Silicones of America, Inc.",Economic Development Grant,135,Energy and Chemicals,250000,business,"Shin-Etsu Chemical Co., Ltd.",Japan,"https://en.wikipedia.org/wiki/Shin-Etsu_Chemical; Akron Beacon Journal, ""Shin-Etsu put 9 figures into just 2 of its Akron silicone plants""",5000+,Form 5500 participants 2019 (228) and 2023 (311) for the Akron entity alone; Shin-Etsu Chemical is the largest chemical company in Japan and a Tokyo Stock Exchange-listed multinational,2019,A,no,"Shin-Etsu Silicones of America, Inc. is a US subsidiary of Shin-Etsu Chemical Co., Ltd. of Tokyo, Japan, the country's largest chemical company and a global leader in silicones and semiconductor silicon. Its Akron plant alone has grown from 228 to 311 Form 5500 participants, but the Japanese parent's worldwide headcount is well over 5,000."
EIN:810550216,ZIMMER SURGICAL INC,810550216,BROADVIEW HEIGHTS,OH,,250000,1,2019,business,,,,,,297,288,324,"ZIMMER SURGICAL, INC.",IN,"Zimmer Surgical, Inc.",Economic Development Grant,43,Healthcare,250000,business,"Zimmer Biomet Holdings, Inc.",IN,https://en.wikipedia.org/wiki/Zimmer_Biomet; SEC EDGAR CIK 0001136869 (Zimmer Biomet Holdings 10-K filer),5000+,https://en.wikipedia.org/wiki/Zimmer_Biomet,2019,B,no,"Form 5500 plan sponsor state (IN) matches Zimmer Biomet's Warsaw, Indiana HQ. Zimmer Surgical is a subsidiary of this publicly traded medical device maker, which has well over 5,000 employees worldwide."
EIN:314379427,BATTELLE MEMORIAL INSTITUTE,314379427,COLUMBUS,OH,,250000,1,2020,nonprofit,,,,,,12010,11242,13282,BATTELLE MEMORIAL INSTITUTE,OH,,,,,,nonprofit,BATTELLE MEMORIAL INSTITUTE,OH,Schedule I address; Ohio public or nonprofit entity,5000+,Form 5500 2023: 13282 participants,2023,B,,Rule R4: nonprofit by name and IRC section; not in the business headline.
EIN:475621244,BEAM TECHNOLOGIES INC,475621244,COLUMBUS,OH,,250000,1,2020,business,0001710090,Beam Technologies Inc.,same name,DE,OH,,,,,,Beam Technologies Inc.,Workforce Grant,41,Other,250000,business,Beam Technologies Inc. (Beam Benefits),OH,https://www.jobsohio.com/newsroom/news-press/beam-technologies-more-than-triples-workforce-expands-headquarters; input EDGAR match (edgar_hq_state OH),100-499,https://www.beam.dental/about; JobsOhio release headline (workforce more than tripled around the 2020 grant),2020,C,unknown,"Beam is a privately held, Columbus-based insurtech (now Beam Benefits) that JobsOhio said more than tripled its workforce; no exact worldwide headcount was found so the bucket is an estimate from company stage and grant size."
EIN:250530110,CALGON CARBON CORPORATION,250530110,COLUMBUS,OH,,250000,1,2020,business,0000950132,DONNELLEY R R & SONS CO 04/FA,DIFFERENT NAME: EIN reused or a parent/former filer; confirm before using,PA,PA,904,856,950,CALGON CARBON CORPORATION,PA,Calgon Carbon Corporation,Economic Development Grant; Revitalization Grant,42,Energy and Chemicals,400000,business,"Kuraray Co., Ltd.",Japan,"https://en.wikipedia.org/wiki/Kuraray; C&EN ""Kuraray snags Calgon Carbon for $1.1 billion""; kuraray.com press releases",5000+,https://en.wikipedia.org/wiki/Kuraray,2020,C,no,"Kuraray, a large Japanese chemicals manufacturer, acquired Calgon Carbon for $1.1 billion in 2018, before the 2020 grant. The input's EDGAR name match (R.R. Donnelley) is an unrelated EIN-reuse mismatch, not Calgon Carbon's own filing. Graded C: Wikipedia is the only source."
EIN:475676237,CHAMPLAIN ENTERPRISES LLC,475676237,NORTH OLMSTED,OH,,250000,1,2020,business,,,,,,,1495,1823,COMMUTEAIR LLC,OH,,,,,,business,CHAMPLAIN ENTERPRISES LLC,OH,Form 5500 plan sponsor address (2023),500-4999,"Form 5500 2023: 1823 participants, largest plan, sponsor COMMUTEAIR LLC",2023,B,,"Rule R3: own plan at 1,500 or more participants; counts include retirees, so the bucket is conservative."
EIN:205877688,NOSTRUM LABORATORIES INC,205877688,BRYAN,OH,,250000,2,2020 2021,business,,,,,,143,195,275,"NOSTRUM LABORATORIES, INC.",MO,Nostrum Laboratories Inc.,Economic Development Grant,57,Healthcare,250000,business,"Nostrum Laboratories, Inc.",MO,Form 5500 sponsor state (MO); Kansas City Business Journal / Kansas City Star coverage of Nostrum Laboratories' KC plant,100-499,Form 5500 participant counts (143 in 2015 to 275 in 2023),2019,B,no,"Nostrum Laboratories is a privately held generic drugmaker (controlled by CEO Nirmal Mulye) whose Kansas City, Missouri plant matches the Form 5500 sponsor state; plan participants stayed under 300 through the grant years. Subsidiary check: no. Privately held Kansas City generic drugmaker controlled by its CEO Nirmal Mulye (it bought the Bryan plant from Sun Pharma in 2015); news names no corporate parent."
EIN:310807991,ODW LOGISTICS INC,310807991,COLUMBUS,OH,,250000,2,2020 2024,business,,,,,,771,993,1361,"ODW LOGISTICS, INC.",OH,"ODW Logistics, Inc.",Economic Development Grant; Workforce Grant,745,Logistics and Distribution,250000,business,"ODW Logistics, Inc.",OH,"Form 5500 sponsor state (OH); Columbus Business First, ""Central Ohio's Coolest Offices: ODW Logistics""",500-4999,"Form 5500 participant counts (771 in 2015 to 1,361 in 2023)",2019,B,unknown,"ODW Logistics is a privately held, Columbus-based logistics company and is itself the ultimate parent. Its Form 5500 participant count climbed well past 500, though that figure includes former employees with balances."
EIN:133246026,UNITED GRINDING NORTH AMERICA INC,133246026,MIAMISBURG,OH,,250000,1,2020,business,,,,,,165,185,190,UNITED GRINDING NORTH AMERICA IN,OH,"United Grinding North America, Inc.",Economic Development Grant,100,Advanced Manufacturing,250000,business,"Körber AG (Schleifring / machine-tools division, operating United Grinding Group)",Germany,https://en.wikipedia.org/wiki/K%C3%B6rber; trade press on the 2024 United Grinding Group / GF Machining Solutions merger (confirms prior Körber ownership),5000+,https://en.wikipedia.org/wiki/K%C3%B6rber,2020,C,no,"United Grinding North America is the US arm of United Grinding Group, part of German holding company Körber AG's machine-tools business at the time of the 2020 grant (the grinding unit merged with GF Machining Solutions in 2024). Körber employs well over 5,000 people worldwide. Graded C: Wikipedia is the only source."
EIN:311317049,WHITE CASTLE MANAGEMENT CO,311317049,COLUMBUS,OH,,250000,1,2020,business,,,,,,,,,,,,,,,,business,"White Castle Management Co. (privately held, Ingram family)",OH,https://en.wikipedia.org/wiki/White_Castle_(restaurant),5000+,https://en.wikipedia.org/wiki/White_Castle_(restaurant) (chain of roughly 345 locations),2020,C,no,"White Castle is a privately held, family-owned chain headquartered in Columbus, Ohio (founded 1921 in Wichita, Kansas); no exact worldwide headcount was found, but a chain of roughly 345 restaurants typically employs well over 5,000 people. Random re-check (Sept 19, 2026): second pass agreed."
EIN:208619767,ZIPLINE LOGISTICS LLC,208619767,COLUMBUS,OH,,250000,1,2020,business,,,,,,33,74,102,"ZIPLINE LOGISTICS, LLC",OH,Zipline Logistics LLC,Economic Development Grant,57,Logistics and Distribution,250000,business,ZIPLINE LOGISTICS LLC,OH,Form 5500 plan sponsor address (2023),100-499,"Form 5500 2023: 102 participants, largest plan, sponsor ZIPLINE LOGISTICS, LLC; metrics jobs retained 57",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. Columbus-founded freight firm that itself acquires others (Summit Eleven); no parent or PE owner found."
EIN:264690600,ARLINGTON VALLEY FARMS LLC,264690600,HUDSON,OH,,250000,1,2021,business,0001754432,"ARLINGTON VALLEY FARMS, LLC",same name,OH,OH,,,,,,"Arlington Valley Farms, LLC",Economic Development Grant,11,Food and Agribusiness,250000,business,"Arlington Valley Farms, LLC",OH,"Input EDGAR match (OH incorporation / OH HQ); https://www.jobsohio.com/newsroom/news-press/arlington-valley-farms-invests-4-9-million-to-expand-in-ohio; Crain's Cleveland, ""Arlington Valley Farms investing $4.5 million in equipment, adding 97 jobs""",100-499,Crain's Cleveland (97 new jobs reported) plus JobsOhio metrics_jobs_retained_max of 11,2021,B,unknown,"Arlington Valley Farms is a Hudson, Ohio frozen-food manufacturer, confirmed as its own Ohio-incorporated entity by EDGAR. Crain's Cleveland reported it adding 97 jobs on top of 11 retained, well under 500 total. Subsidiary check: no. Hudson frozen-food maker whose site calls it a family-centric company, and news covers it as a standalone Hudson firm; no parent found."
EIN:824672012,CERAMFAB INCORPORATED,824672012,EAST PALESTINE,OH,,250000,1,2021,business,,,,,,,,,,,CeramFab Incorporated,Revitalization Grant,8,Advanced Manufacturing,250000,business,CERAMFAB INCORPORATED,OH,https://www.jobsohio.com/newsroom/news-press/ceramfab-wyg-refractories-onshores-manufacturing-in-ohio,<100,JobsOhio metrics_jobs_retained_max of 8; News 5 Cleveland coverage describing a single local business owner,2021,B,unknown,"CeramFab/WYG Refractories is a small, independently owned ceramics manufacturer in East Palestine. JobsOhio's own jobs-retained figure of 8 and local coverage describing one business owner both point to a workforce well under 100. Subsidiary check: owned by smaller group CeramSource, Inc. (sister company under common owner Edwin Wang); home state set to the parent's. JobsOhio says CeramFab is a sister company of Beaver Falls, PA refractory wholesaler CeramSource under owner Edwin Wang, a small group, so it is not tied to a larger company. Reverted: CeramSource is a sister company under a common owner, not a parent, so CeramFab is its own parent."
EIN:352380696,HAGERTY INSURANCE AGENCY LLC,352380696,TRAVERSE CITY,MI,,250000,1,2021,business,,,,,,,,,,,"Hagerty Insurance Agency, LLC",Workforce Grant,0,Financial Services,250000,business,"Hagerty, Inc. (NYSE: HGTY)",MI,"SEC EDGAR CIK 0001840776, 10-K filings list biz location Traverse City, MI",500-4999,"The Ticker, ""Hagerty Announces Return-to-the-Office Plan, Will Bring 500 Employees Back Downtown"" (Traverse City office alone, implying a larger company-wide total)",2021,B,no,"Hagerty is a publicly traded (NYSE: HGTY) classic-car insurer headquartered in Traverse City, Michigan per its SEC filings. Its downtown office alone held about 500 employees, so company-wide headcount is estimated in the low thousands."
EIN:341437898,KYOCERA SGS PRECISION TOOLS INC,341437898,CUYAHOGA FALLS,OH,,250000,1,2021,business,,,,,,297,308,470,"KYOCERA SGS PRECISION TOOLS, INC.",OH,"Kyocera SGS Precision Tools, Inc.",Economic Development Grant,209,Advanced Manufacturing,250000,business,Kyocera Corporation,Japan,"SEC EDGAR CIK 0000057083 (Kyocera Corp, 20-F foreign private issuer filer); https://en.wikipedia.org/wiki/Kyocera",5000+,https://en.wikipedia.org/wiki/Kyocera,2021,C,no,"Kyocera SGS Precision Tools is a US subsidiary of Kyocera Corporation, a Japanese multinational that files 20-F annual reports with the SEC and employs tens of thousands worldwide. The Ohio entity's own Form 5500 plan (297-470 participants) is far smaller than the parent. Graded C: Wikipedia is the only source."
EIN:341675168,NIPPON PAINT AUTOMOTIVE AMERICAS INC,341675168,CLEVELAND,OH,,250000,1,2021,business,,,,,,,,,,,,,,,,business,"Nippon Paint Holdings Co., Ltd.",Japan,https://en.wikipedia.org/wiki/Nippon_Paint,5000+,https://en.wikipedia.org/wiki/Nippon_Paint (world's 4th-largest paint manufacturer by 2020 revenue),2021,C,no,"Nippon Paint Automotive Americas is a US unit of Nippon Paint Holdings, ranked the world's fourth-largest paint maker by revenue. No Ohio-specific size signals were in the input, so this rests on the parent's public profile. Graded C: Wikipedia is the only source."
EIN:222784144,OWENS-BROCKWAY GLASS CONTAINER INC,222784144,ZANESVILLE,OH,,250000,1,2021,business,0001169774,OWENS-BROCKWAY GLASS CONTAINER INC,same name,DE,OH,,,,,,Owens-Brockway Glass Container Inc.,Economic Development Grant,350,Advanced Manufacturing,250000,business,"O-I Glass, Inc. (Owens-Illinois)",OH,Input EDGAR match (edgar_hq_state OH); SEC EDGAR CIK 0000812233; https://en.wikipedia.org/wiki/O-I_Glass,5000+,https://en.wikipedia.org/wiki/O-I_Glass (largest glass-container maker in several world regions),2021,C,yes,"Owens-Brockway is a subsidiary of O-I Glass (Owens-Illinois), an SEC-registered 10-K filer headquartered in Perrysburg, Ohio; the company traces to the Owens Bottle Company founded in Toledo, Ohio in 1903. Graded C: Wikipedia is the only source."
EIN:341378660,CABINETWORKS GROUP MIDDLEFIELD LLC,341378660,MIDDLEFIELD,OH,,250000,1,2022,business,,,,,,,,,,,,,,,,business,CabinetWorks Group (PE-owned by American Industrial Partners and GIC at the time of the grant),MI,"Crain's Detroit Business / hometownlife.com, ""Cabinetworks moving headquarters to Livonia from Ann Arbor""; Private Equity Professional, ""Platinum Acquires Cabinetworks from AIP and GIC""",5000+,"Bloomberg, ""Buyout Firm AIP Said to Weigh $3.5 Billion Sale of Cabinetworks"" (scale consistent with the self-described ""largest privately owned cabinet maker in the US"")",2022,B,no,"CabinetWorks Group, headquartered in Livonia, Michigan, was owned by private-equity firm American Industrial Partners (with GIC) during the 2022 grant year, before its later sale to Platinum Equity; trade press describes it as the largest privately owned cabinet maker in the US."
EIN:341532037,CALIBER MOLD AND MACHINE INC,341532037,AKRON,OH,,250000,2,2022 2023,business,,,,,,,,,,,"Caliber Mold and Machine, Inc.",Revitalization Grant,21,Advanced,250000,business,"Caliber Mold and Machine, Inc.",OH,"Cleveland 19 News, ""Fire breaks out at Akron's Caliber Mold and Machine company""",<100,JobsOhio metrics_jobs_retained_max of 21,2022,C,unknown,"Caliber Mold and Machine is a small, independent Akron mold and machine shop confirmed by local news coverage of a fire at its facility; JobsOhio's jobs-retained figure of 21 supports a small headcount."
EIN:201702549,CIIC HOLDINGS LTD,201702549,CLEVELAND,OH,,250000,1,2022,business,,,,,,,,,,,CiiC Holdings Ltd.,Revitalization Grant,0,Advanced Manufacturing,250000,site_development,CiiC Holdings Ltd,OH,https://www.jobsohio.com/why-ohio/get-started/revitalization-program,<100,https://www.jobsohio.com/why-ohio/get-started/revitalization-program,2022,D,unknown,"A Cleveland holding company that got only a $250,000 Revitalization Grant with zero jobs retained, so it looks like a property-owning entity; the name may refer to the Cleveland Industrial Innovation Center, but that link is unconfirmed. The JobsOhio sitemap, Google News RSS, EDGAR and guessed domains named no developer or operator. Adjudicated Sept 19, 2026: re-check answer accepted over the first pass. Random re-check (Sept 19, 2026): second pass disagreed; resolved by hand."
EIN:201248880,CONAGRA FOODS PACKAGED FOODS LLC,201248880,ARCHBOLD,OH,,250000,1,2022,business,,,,,,290,,,CONAGRA FOODS PACKAGED FOODS LLC,IL,"Conagra Foods Packaged Foods, LLC",Economic Development Grant; Workforce Grant,929,Food and Agribusiness,1250000,business,"Conagra Brands, Inc.",IL,https://en.wikipedia.org/wiki/Conagra_Brands; https://www.jobsohio.com/newsroom/news-press/conagra-brands-parent-to-well-known-food-brands-is-expanding-in-ohio,5000+,https://en.wikipedia.org/wiki/Conagra_Brands (Fortune 500 packaged-food company),2022,A,no,"Conagra Foods Packaged Foods LLC is a subsidiary of Conagra Brands, Inc., a publicly traded, SEC-registered Fortune 500 company headquartered in Chicago with roughly 18,000 employees worldwide."
